date,state,energy_mu,week_start,week_end,source_file
2025-01-01,Andhra Pradesh,196.4,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-02,Andhra Pradesh,199.4,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-03,Andhra Pradesh,201.1,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-04,Andhra Pradesh,200.0,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-05,Andhra Pradesh,195.0,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-06,Andhra Pradesh,199.1,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-07,Andhra Pradesh,203.1,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-08,Andhra Pradesh,206.8,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-09,Andhra Pradesh,207.2,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-10,Andhra Pradesh,209.2,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-11,Andhra Pradesh,203.5,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-12,Andhra Pradesh,203.6,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-13,Andhra Pradesh,197.7,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-14,Andhra Pradesh,185.7,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-15,Andhra Pradesh,182.8,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-16,Andhra Pradesh,197.9,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-17,Andhra Pradesh,202.0,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-18,Andhra Pradesh,206.2,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-19,Andhra Pradesh,201.7,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-20,Andhra Pradesh,205.8,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-21,Andhra Pradesh,206.9,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-22,Andhra Pradesh,209.4,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-23,Andhra Pradesh,211.4,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-24,Andhra Pradesh,209.6,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-25,Andhra Pradesh,212.1,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-26,Andhra Pradesh,207.5,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-27,Andhra Pradesh,214.2,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-28,Andhra Pradesh,218.2,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-29,Andhra Pradesh,219.3,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-30,Andhra Pradesh,221.7,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-31,Andhra Pradesh,222.4,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-01,Andhra Pradesh,224.4,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-02,Andhra Pradesh,217.7,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-03,Andhra Pradesh,220.7,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-04,Andhra Pradesh,227.0,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-05,Andhra Pradesh,229.7,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-06,Andhra Pradesh,232.1,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-07,Andhra Pradesh,237.6,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-08,Andhra Pradesh,231.4,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-09,Andhra Pradesh,230.8,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-10,Andhra Pradesh,234.5,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-11,Andhra Pradesh,234.8,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-12,Andhra Pradesh,234.2,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-13,Andhra Pradesh,236.5,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-14,Andhra Pradesh,238.0,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-15,Andhra Pradesh,238.1,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-16,Andhra Pradesh,234.3,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-17,Andhra Pradesh,238.4,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-18,Andhra Pradesh,240.9,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-19,Andhra Pradesh,240.5,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-20,Andhra Pradesh,241.3,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-21,Andhra Pradesh,242.7,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-22,Andhra Pradesh,242.4,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-23,Andhra Pradesh,238.4,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-24,Andhra Pradesh,239.8,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-25,Andhra Pradesh,242.2,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-26,Andhra Pradesh,237.7,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-27,Andhra Pradesh,236.8,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-28,Andhra Pradesh,238.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-01,Andhra Pradesh,238.5,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-02,Andhra Pradesh,235.6,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-03,Andhra Pradesh,243.2,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-04,Andhra Pradesh,249.2,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-05,Andhra Pradesh,251.1,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-06,Andhra Pradesh,242.0,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-07,Andhra Pradesh,241.8,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-08,Andhra Pradesh,241.4,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-09,Andhra Pradesh,236.9,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-10,Andhra Pradesh,236.9,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-11,Andhra Pradesh,236.0,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-12,Andhra Pradesh,241.0,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-13,Andhra Pradesh,247.5,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-14,Andhra Pradesh,242.3,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-15,Andhra Pradesh,241.7,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-16,Andhra Pradesh,240.0,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-04-14,Andhra Pradesh,218.9,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-15,Andhra Pradesh,227.7,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-16,Andhra Pradesh,220.6,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-17,Andhra Pradesh,230.8,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-18,Andhra Pradesh,234.5,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-19,Andhra Pradesh,236.4,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-20,Andhra Pradesh,237.8,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-21,Andhra Pradesh,236.4,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-22,Andhra Pradesh,246.4,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-23,Andhra Pradesh,250.0,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-24,Andhra Pradesh,250.2,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-25,Andhra Pradesh,254.2,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-26,Andhra Pradesh,253.9,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-27,Andhra Pradesh,242.9,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-28,Andhra Pradesh,242.5,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-29,Andhra Pradesh,244.7,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-30,Andhra Pradesh,234.8,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-01,Andhra Pradesh,226.8,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-02,Andhra Pradesh,226.3,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-03,Andhra Pradesh,227.5,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-04,Andhra Pradesh,199.3,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-05,Andhra Pradesh,217.8,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-06,Andhra Pradesh,229.3,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-07,Andhra Pradesh,225.3,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-08,Andhra Pradesh,224.9,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-09,Andhra Pradesh,226.0,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-10,Andhra Pradesh,230.9,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-11,Andhra Pradesh,233.8,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-12,Andhra Pradesh,239.3,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-13,Andhra Pradesh,244.5,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-14,Andhra Pradesh,248.0,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-15,Andhra Pradesh,232.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-16,Andhra Pradesh,217.6,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-17,Andhra Pradesh,219.2,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-18,Andhra Pradesh,206.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-19,Andhra Pradesh,203.0,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-20,Andhra Pradesh,195.1,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-21,Andhra Pradesh,190.9,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-22,Andhra Pradesh,190.1,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-23,Andhra Pradesh,198.2,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-24,Andhra Pradesh,199.7,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-25,Andhra Pradesh,195.0,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-26,Andhra Pradesh,191.2,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-27,Andhra Pradesh,195.3,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-28,Andhra Pradesh,197.4,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-29,Andhra Pradesh,203.5,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-30,Andhra Pradesh,201.9,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-31,Andhra Pradesh,199.1,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-01,Andhra Pradesh,206.1,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-02,Andhra Pradesh,220.9,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-03,Andhra Pradesh,227.4,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-04,Andhra Pradesh,234.9,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-05,Andhra Pradesh,241.1,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-06,Andhra Pradesh,246.3,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-07,Andhra Pradesh,243.0,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-08,Andhra Pradesh,237.3,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-09,Andhra Pradesh,238.6,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-10,Andhra Pradesh,239.3,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-11,Andhra Pradesh,219.8,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-12,Andhra Pradesh,218.2,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-13,Andhra Pradesh,215.5,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-14,Andhra Pradesh,210.5,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-15,Andhra Pradesh,205.7,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-16,Andhra Pradesh,204.2,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-17,Andhra Pradesh,217.4,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-18,Andhra Pradesh,224.3,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-19,Andhra Pradesh,229.6,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-20,Andhra Pradesh,236.1,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-21,Andhra Pradesh,231.1,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-22,Andhra Pradesh,221.8,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-23,Andhra Pradesh,209.6,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-24,Andhra Pradesh,204.6,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-25,Andhra Pradesh,205.7,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-26,Andhra Pradesh,206.3,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-27,Andhra Pradesh,212.9,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-28,Andhra Pradesh,224.5,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-29,Andhra Pradesh,216.4,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-30,Andhra Pradesh,218.1,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-01,Andhra Pradesh,210.6,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-02,Andhra Pradesh,203.5,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-03,Andhra Pradesh,200.2,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-04,Andhra Pradesh,207.9,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-05,Andhra Pradesh,214.5,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-06,Andhra Pradesh,210.9,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-07,Andhra Pradesh,213.6,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-08,Andhra Pradesh,223.1,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-09,Andhra Pradesh,230.3,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-10,Andhra Pradesh,239.2,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-11,Andhra Pradesh,243.5,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-12,Andhra Pradesh,238.3,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-13,Andhra Pradesh,243.5,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-14,Andhra Pradesh,247.3,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-15,Andhra Pradesh,255.1,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-16,Andhra Pradesh,262.6,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-17,Andhra Pradesh,248.0,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-18,Andhra Pradesh,230.0,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-19,Andhra Pradesh,228.3,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-20,Andhra Pradesh,218.3,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-21,Andhra Pradesh,206.7,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-22,Andhra Pradesh,203.9,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-23,Andhra Pradesh,202.4,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-24,Andhra Pradesh,194.4,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-25,Andhra Pradesh,196.6,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-26,Andhra Pradesh,198.2,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-27,Andhra Pradesh,203.4,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-28,Andhra Pradesh,224.4,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-29,Andhra Pradesh,235.1,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-30,Andhra Pradesh,242.4,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-31,Andhra Pradesh,249.9,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-01,Andhra Pradesh,255.9,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-02,Andhra Pradesh,263.1,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-03,Andhra Pradesh,261.8,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-04,Andhra Pradesh,258.2,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-05,Andhra Pradesh,248.4,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-06,Andhra Pradesh,245.4,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-07,Andhra Pradesh,239.0,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-08,Andhra Pradesh,229.9,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-09,Andhra Pradesh,220.9,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-10,Andhra Pradesh,213.8,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-11,Andhra Pradesh,211.4,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-12,Andhra Pradesh,211.0,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-13,Andhra Pradesh,197.7,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-14,Andhra Pradesh,193.8,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-15,Andhra Pradesh,192.5,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-16,Andhra Pradesh,194.8,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-17,Andhra Pradesh,188.9,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-18,Andhra Pradesh,182.7,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-19,Andhra Pradesh,183.5,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-20,Andhra Pradesh,198.1,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-21,Andhra Pradesh,214.4,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-22,Andhra Pradesh,224.7,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-23,Andhra Pradesh,223.8,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-24,Andhra Pradesh,224.3,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-25,Andhra Pradesh,234.3,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-26,Andhra Pradesh,228.7,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-27,Andhra Pradesh,205.5,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-28,Andhra Pradesh,207.3,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-29,Andhra Pradesh,209.0,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-30,Andhra Pradesh,216.4,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-31,Andhra Pradesh,217.5,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-09-01,Andhra Pradesh,210.9,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-02,Andhra Pradesh,216.7,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-03,Andhra Pradesh,211.4,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-04,Andhra Pradesh,222.5,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-05,Andhra Pradesh,236.4,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-06,Andhra Pradesh,242.1,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-07,Andhra Pradesh,239.5,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-08,Andhra Pradesh,246.3,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-09,Andhra Pradesh,252.0,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-10,Andhra Pradesh,250.2,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-11,Andhra Pradesh,222.8,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-12,Andhra Pradesh,218.8,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-13,Andhra Pradesh,207.8,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-14,Andhra Pradesh,206.2,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-15,Andhra Pradesh,217.3,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-16,Andhra Pradesh,219.0,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-17,Andhra Pradesh,214.6,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-18,Andhra Pradesh,214.1,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-19,Andhra Pradesh,215.4,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-20,Andhra Pradesh,210.5,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-21,Andhra Pradesh,201.9,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-22,Andhra Pradesh,208.6,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-23,Andhra Pradesh,209.5,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-24,Andhra Pradesh,206.8,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-25,Andhra Pradesh,208.8,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-26,Andhra Pradesh,207.8,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-27,Andhra Pradesh,201.3,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-28,Andhra Pradesh,208.2,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-29,Andhra Pradesh,213.6,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-09-30,Andhra Pradesh,216.0,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-01,Andhra Pradesh,216.9,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-02,Andhra Pradesh,203.4,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-03,Andhra Pradesh,218.6,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-04,Andhra Pradesh,224.4,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-05,Andhra Pradesh,220.8,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-06,Andhra Pradesh,216.3,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-07,Andhra Pradesh,221.7,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-08,Andhra Pradesh,225.7,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-09,Andhra Pradesh,218.5,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-10,Andhra Pradesh,211.4,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-11,Andhra Pradesh,205.8,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-12,Andhra Pradesh,209.1,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-13,Andhra Pradesh,204.8,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-14,Andhra Pradesh,205.0,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-15,Andhra Pradesh,202.9,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-16,Andhra Pradesh,202.8,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
